ID,Accession,Target,TargetID,Experiment,Literature,Tissue
AHR,196,BCL6,604,ChIP-X,20709693,Not Applicable
AHR,196,NRP1,8829,ChIP-X,20709693,Not Applicable
AHR,196,SYPL1,6856,ChIP-X,20709693,Not Applicable
AHR,196,RAB5C,5878,ChIP-X,20709693,Not Applicable
ARNT,405,BCL6,604,ChIP-X,20709693,Not Applicable
ARNT,405,NRP1,8829,ChIP-X,20709693,Not Applicable
ARNT,405,SYPL1,6856,ChIP-X,20709693,Not Applicable
ARNT,405,RAB5C,5878,ChIP-X,20709693,Not Applicable
ARNT,405,ARFIP1,27236,ChIP-X,20709693,Not Applicable
ZNF217,7764,MYO10,4651,ChIP-X,20709693,Not Applicable
ZNF217,7764,BCL6,604,ChIP-X,20709693,Not Applicable
ZNF217,7764,NRP1,8829,ChIP-X,20709693,Not Applicable
ZNF217,7764,SYPL1,6856,ChIP-X,20709693,Not Applicable
PAX3,5077,ARFIP1,27236,ChIP-X,20709693,Not Applicable
CEBPD,1052,NRP1,8829,ChIP-X,20709693,Not Applicable
NFE2L2,4780,BCL6,604,ChIP-X,20709693,Not Applicable
ETS1,2113,RAB5C,5878,ChIP-X,20709693,Not Applicable
ETS1,2113,LMNB2,84823,ChIP-X,20709693,Not Applicable
HOXC9,3225,NRP1,8829,ChIP-X,20709693,Not Applicable
HOXC9,3225,RAB5C,5878,ChIP-X,20709693,Not Applicable
VDR,7421,PPIB,5479,ChIP-X,20709693,Not Applicable
VDR,7421,ARHGDIA,396,ChIP-X,20709693,Not Applicable
FOXP3,50943,BCL6,604,ChIP-X,20709693,Not Applicable
FOXP3,50943,NRP1,8829,ChIP-X,20709693,Not Applicable
FOXP3,50943,SYPL1,6856,ChIP-X,20709693,Not Applicable
FOXP3,50943,PPP3R1,5534,ChIP-X,20709693,Not Applicable
TTF2,8458,SYPL1,6856,ChIP-X,20709693,Not Applicable
TTF2,8458,PPP3R1,5534,ChIP-X,20709693,Not Applicable
XRN2,22803,ARFIP1,27236,ChIP-X,20709693,Not Applicable
XRN2,22803,ARHGDIA,396,ChIP-X,20709693,Not Applicable
ELK1,2002,MYO10,4651,ChIP-X,20709693,Not Applicable
ELK1,2002,PPP3R1,5534,ChIP-X,20709693,Not Applicable
ELK1,2002,ARFIP1,27236,ChIP-X,20709693,Not Applicable
DACH1,1602,ARHGDIA,396,ChIP-X,20709693,Not Applicable
DACH1,1602,ARFIP2,23647,ChIP-X,20709693,Not Applicable
PHF8,23133,MYO10,4651,ChIP-X,20709693,Not Applicable
PHF8,23133,ARHGDIA,396,ChIP-X,20709693,Not Applicable
PHF8,23133,PDLIM7,9260,ChIP-X,20709693,Not Applicable
AR,367,MYO10,4651,ChIP-X,20709693,Not Applicable
AR,367,NRP1,8829,ChIP-X,20709693,Not Applicable
AR,367,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
AR,367,AP3D1,8943,ChIP-X,20709693,Not Applicable
AR,367,SYPL1,6856,ChIP-X,20709693,Not Applicable
AR,367,GNAI2,2771,ChIP-X,20709693,Not Applicable
AR,367,ARFIP1,27236,ChIP-X,20709693,Not Applicable
STAT3,6774,MYO10,4651,ChIP-X,20709693,Not Applicable
STAT3,6774,BCL6,604,ChIP-X,7876106,Not Applicable
STAT3,6774,AP3D1,8943,ChIP-X,20709693,Not Applicable
STAT3,6774,ARFIP1,27236,ChIP-X,20709693,Not Applicable
STAT3,6774,PDLIM7,9260,ChIP-X,20709693,Not Applicable
STAT3,6774,METTL7A,25840,ChIP-X,20709693,Not Applicable
TCF4,6925,MYO10,4651,ChIP-X,20709693,Not Applicable
TCF4,6925,SYPL1,6856,ChIP-X,20709693,Not Applicable
SMAD4,4089,MYO10,4651,ChIP-X,20709693,Not Applicable
SMAD4,4089,NRP1,8829,ChIP-X,20709693,Not Applicable
TP63,8626,MYO10,4651,ChIP-X,20709693,Not Applicable
TP63,8626,NRP1,8829,ChIP-X,20709693,Not Applicable
TP63,8626,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
TP63,8626,AP3D1,8943,ChIP-X,20709693,Not Applicable
TP63,8626,SYPL1,6856,ChIP-X,20709693,Not Applicable
TP63,8626,GNAI2,2771,ChIP-X,20709693,Not Applicable
TP63,8626,RAB5C,5878,ChIP-X,20709693,Not Applicable
TP63,8626,PPIB,5479,ChIP-X,20709693,Not Applicable
TP63,8626,ARFIP1,27236,ChIP-X,20709693,Not Applicable
CREB1,1385,MYO10,4651,ChIP-X,20709693,Not Applicable
CREB1,1385,BCL6,604,ChIP-X,20709693,Not Applicable
CREB1,1385,GNAI2,2771,ChIP-X,20709693,Not Applicable
CREB1,1385,RAB5C,5878,ChIP-X,20709693,Not Applicable
CREB1,1385,PPIB,5479,ChIP-X,20709693,Not Applicable
CREB1,1385,PPP3R1,5534,ChIP-X,20709693,Not Applicable
CREB1,1385,ARFIP1,27236,ChIP-X,20709693,Not Applicable
CREB1,1385,ARHGDIA,396,ChIP-X,20709693,Not Applicable
CREB1,1385,ARFIP2,23647,ChIP-X,20709693,Not Applicable
CREM,1390,MYO10,4651,ChIP-X,20709693,Not Applicable
CREM,1390,BCL6,604,ChIP-X,20709693,Not Applicable
CREM,1390,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
CREM,1390,AP3D1,8943,ChIP-X,20709693,Not Applicable
CREM,1390,SYPL1,6856,ChIP-X,20709693,Not Applicable
CREM,1390,GNAI2,2771,ChIP-X,20709693,Not Applicable
CREM,1390,RAB5C,5878,ChIP-X,20709693,Not Applicable
CREM,1390,PPIB,5479,ChIP-X,20709693,Not Applicable
CREM,1390,PPP3R1,5534,ChIP-X,20709693,Not Applicable
CREM,1390,ARFIP1,27236,ChIP-X,20709693,Not Applicable
CREM,1390,ARHGDIA,396,ChIP-X,20709693,Not Applicable
CREM,1390,ARFIP2,23647,ChIP-X,20709693,Not Applicable
E2F1,1869,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
E2F1,1869,AP3D1,8943,ChIP-X,20709693,Not Applicable
E2F1,1869,GNAI2,2771,ChIP-X,20709693,Not Applicable
E2F1,1869,RAB5C,5878,ChIP-X,20709693,Not Applicable
E2F1,1869,PPIB,5479,ChIP-X,20709693,Not Applicable
E2F1,1869,PPP3R1,5534,ChIP-X,20709693,Not Applicable
E2F1,1869,SAC3D1,29901,ChIP-X,20709693,Not Applicable
E2F1,1869,CUL4B,8450,ChIP-X,20709693,Not Applicable
E2F1,1869,LMNB2,84823,ChIP-X,20709693,Not Applicable
E2F1,1869,ARHGDIA,396,ChIP-X,20709693,Not Applicable
E2F1,1869,ARFIP2,23647,ChIP-X,20709693,Not Applicable
E2F1,1869,PDLIM7,9260,ChIP-X,20709693,Not Applicable
FLI1,2313,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
FLI1,2313,SYPL1,6856,ChIP-X,20709693,Not Applicable
FLI1,2313,GNAI2,2771,ChIP-X,20709693,Not Applicable
FLI1,2313,RAB5C,5878,ChIP-X,20709693,Not Applicable
FLI1,2313,PPIB,5479,ChIP-X,20709693,Not Applicable
FLI1,2313,PPP3R1,5534,ChIP-X,20709693,Not Applicable
FLI1,2313,LMNB2,84823,ChIP-X,20709693,Not Applicable
FLI1,2313,ARFIP1,27236,ChIP-X,20709693,Not Applicable
FLI1,2313,ARFIP2,23647,ChIP-X,20709693,Not Applicable
FLI1,2313,PDLIM7,9260,ChIP-X,20709693,Not Applicable
RUNX1,861,BCL6,604,ChIP-X,20709693,Not Applicable
RUNX1,861,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
RUNX1,861,SYPL1,6856,ChIP-X,20709693,Not Applicable
RUNX1,861,GNAI2,2771,ChIP-X,20709693,Not Applicable
RUNX1,861,RAB5C,5878,ChIP-X,20709693,Not Applicable
RUNX1,861,PPIB,5479,ChIP-X,20709693,Not Applicable
RUNX1,861,SAC3D1,29901,ChIP-X,20709693,Not Applicable
RUNX1,861,ARFIP1,27236,ChIP-X,20709693,Not Applicable
RUNX1,861,ARHGDIA,396,ChIP-X,20709693,Not Applicable
MYC,4609,MYO10,4651,ChIP-X,20709693,Not Applicable
MYC,4609,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
MYC,4609,SYPL1,6856,ChIP-X,20709693,Not Applicable
MYC,4609,RAB5C,5878,ChIP-X,20709693,Not Applicable
MYC,4609,PPIB,5479,ChIP-X,20709693,Not Applicable
MYC,4609,SAC3D1,29901,ChIP-X,20709693,Not Applicable
MYC,4609,LMNB2,84823,ChIP-X,20709693,Not Applicable
MYC,4609,ARHGDIA,396,ChIP-X,20709693,Not Applicable
MYC,4609,ARFIP2,23647,ChIP-X,20709693,Not Applicable
SPI1,6688,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
SPI1,6688,SYPL1,6856,ChIP-X,20709693,Not Applicable
SPI1,6688,GNAI2,2771,ChIP-X,20709693,Not Applicable
SPI1,6688,RAB5C,5878,ChIP-X,20709693,Not Applicable
SPI1,6688,PPIB,5479,ChIP-X,20709693,Not Applicable
SPI1,6688,PPP3R1,5534,ChIP-X,20709693,Not Applicable
SPI1,6688,CUL4B,8450,ChIP-X,20709693,Not Applicable
SPI1,6688,LMNB2,84823,ChIP-X,20709693,Not Applicable
SPI1,6688,ARHGDIA,396,ChIP-X,20709693,Not Applicable
SPI1,6688,ARFIP2,23647,ChIP-X,20709693,Not Applicable
SPI1,6688,PDLIM7,9260,ChIP-X,20709693,Not Applicable
SPI1,6688,METTL7A,25840,ChIP-X,20709693,Not Applicable
KLF4,9314,AP3D1,8943,ChIP-X,20709693,Not Applicable
KLF4,9314,RAB5C,5878,ChIP-X,20709693,Not Applicable
KLF4,9314,PPIB,5479,ChIP-X,20709693,Not Applicable
KLF4,9314,ARHGDIA,396,ChIP-X,20709693,Not Applicable
NANOG,79923,MYO10,4651,ChIP-X,20709693,Not Applicable
NANOG,79923,BCL6,604,ChIP-X,20709693,Not Applicable
NANOG,79923,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
NANOG,79923,GNAI2,2771,ChIP-X,20709693,Not Applicable
NANOG,79923,RAB5C,5878,ChIP-X,20709693,Not Applicable
NANOG,79923,PPP3R1,5534,ChIP-X,20709693,Not Applicable
POU5F1,5460,MYO10,4651,ChIP-X,20709693,Not Applicable
POU5F1,5460,BCL6,604,ChIP-X,20709693,Not Applicable
POU5F1,5460,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
POU5F1,5460,GNAI2,2771,ChIP-X,20709693,Not Applicable
POU5F1,5460,PPP3R1,5534,ChIP-X,20709693,Not Applicable
POU5F1,5460,SAC3D1,29901,ChIP-X,20709693,Not Applicable
POU5F1,5460,ARFIP1,27236,ChIP-X,20709693,Not Applicable
POU5F1,5460,ARHGDIA,396,ChIP-X,20709693,Not Applicable
POU5F1,5460,PDLIM7,9260,ChIP-X,20709693,Not Applicable
SOX2,6657,MYO10,4651,ChIP-X,20709693,Not Applicable
SOX2,6657,BCL6,604,ChIP-X,20709693,Not Applicable
SOX2,6657,NRP1,8829,ChIP-X,20709693,Not Applicable
SOX2,6657,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
SOX2,6657,AP3D1,8943,ChIP-X,20709693,Not Applicable
SOX2,6657,SYPL1,6856,ChIP-X,20709693,Not Applicable
SOX2,6657,GNAI2,2771,ChIP-X,20709693,Not Applicable
SOX2,6657,CUL4B,8450,ChIP-X,20709693,Not Applicable
SOX2,6657,LMNB2,84823,ChIP-X,20709693,Not Applicable
SOX2,6657,ARFIP1,27236,ChIP-X,20709693,Not Applicable
SOX2,6657,ARHGDIA,396,ChIP-X,20709693,Not Applicable
SOX2,6657,METTL7A,25840,ChIP-X,20709693,Not Applicable
TCF3,6929,BCL6,604,ChIP-X,20709693,Not Applicable
TCF3,6929,SYPL1,6856,ChIP-X,20709693,Not Applicable
TCF3,6929,GNAI2,2771,ChIP-X,20709693,Not Applicable
TCF3,6929,PPP3R1,5534,ChIP-X,20709693,Not Applicable
TCF3,6929,SAC3D1,29901,ChIP-X,20709693,Not Applicable
TCF3,6929,LMNB2,84823,ChIP-X,20709693,Not Applicable
EGR1,1958,BCL6,604,ChIP-X,20709693,Not Applicable
EGR1,1958,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
EGR1,1958,AP3D1,8943,ChIP-X,20709693,Not Applicable
EGR1,1958,SYPL1,6856,ChIP-X,20709693,Not Applicable
EGR1,1958,GNAI2,2771,ChIP-X,20709693,Not Applicable
EGR1,1958,PPP3R1,5534,ChIP-X,20709693,Not Applicable
EGR1,1958,CUL4B,8450,ChIP-X,20709693,Not Applicable
EGR1,1958,LMNB2,84823,ChIP-X,20709693,Not Applicable
EGR1,1958,ARHGDIA,396,ChIP-X,20709693,Not Applicable
EGR1,1958,PDLIM7,9260,ChIP-X,20709693,Not Applicable
EGR1,1958,METTL7A,25840,ChIP-X,20709693,Not Applicable
MITF,4286,MYO10,4651,ChIP-X,20709693,Not Applicable
MITF,4286,BCL6,604,ChIP-X,20709693,Not Applicable
MITF,4286,AP3D1,8943,ChIP-X,20709693,Not Applicable
MITF,4286,SYPL1,6856,ChIP-X,20709693,Not Applicable
MITF,4286,RAB5C,5878,ChIP-X,20709693,Not Applicable
MITF,4286,PPP3R1,5534,ChIP-X,20709693,Not Applicable
MITF,4286,CUL4B,8450,ChIP-X,20709693,Not Applicable
MITF,4286,ARHGDIA,396,ChIP-X,20709693,Not Applicable
TP53,7157,MYO10,4651,ChIP-X,20709693,Not Applicable
TP53,7157,NRP1,8829,ChIP-X,20709693,Not Applicable
TP53,7157,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
TP53,7157,AP3D1,8943,ChIP-X,20709693,Not Applicable
TP53,7157,PPP3R1,5534,ChIP-X,20709693,Not Applicable
TP53,7157,SAC3D1,29901,ChIP-X,20709693,Not Applicable
TP53,7157,PDLIM7,9260,ChIP-X,20709693,Not Applicable
TP53,7157,METTL7A,25840,ChIP-X,20709693,Not Applicable
PPARG,5468,BCL6,604,ChIP-X,20709693,Not Applicable
PPARG,5468,NRP1,8829,ChIP-X,20709693,Not Applicable
PPARG,5468,SYPL1,6856,ChIP-X,20709693,Not Applicable
PPARG,5468,LMNB2,84823,ChIP-X,20709693,Not Applicable
PPARG,5468,ARHGDIA,396,ChIP-X,20709693,Not Applicable
FOXA2,3170,MYO10,4651,ChIP-X,20709693,Not Applicable
FOXA2,3170,BCL6,604,ChIP-X,20709693,Not Applicable
FOXA2,3170,NRP1,8829,ChIP-X,20709693,Not Applicable
FOXA2,3170,RAB5C,5878,ChIP-X,20709693,Not Applicable
HNF4A,3172,MYO10,4651,ChIP-X,20709693,Not Applicable
HNF4A,3172,BCL6,604,ChIP-X,20709693,Not Applicable
HNF4A,3172,NRP1,8829,ChIP-X,20709693,Not Applicable
HNF4A,3172,RAB5C,5878,ChIP-X,20709693,Not Applicable
HNF4A,3172,CUL4B,8450,ChIP-X,20709693,Not Applicable
HNF4A,3172,ARFIP1,27236,ChIP-X,20709693,Not Applicable
HNF4A,3172,METTL7A,25840,ChIP-X,20709693,Not Applicable
GATA1,2623,NRP1,8829,ChIP-X,20709693,Not Applicable
GATA1,2623,SYPL1,6856,ChIP-X,20709693,Not Applicable
GATA1,2623,RAB5C,5878,ChIP-X,20709693,Not Applicable
GATA1,2623,ARFIP1,27236,ChIP-X,20709693,Not Applicable
GATA1,2623,METTL7A,25840,ChIP-X,20709693,Not Applicable
GATA2,2624,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
GATA2,2624,SYPL1,6856,ChIP-X,20709693,Not Applicable
KDM5B,10765,MYO10,4651,ChIP-X,20709693,Not Applicable
KDM5B,10765,BCL6,604,ChIP-X,20709693,Not Applicable
KDM5B,10765,NRP1,8829,ChIP-X,20709693,Not Applicable
KDM5B,10765,AP3D1,8943,ChIP-X,20709693,Not Applicable
KDM5B,10765,PPP3R1,5534,ChIP-X,20709693,Not Applicable
KDM5B,10765,CUL4B,8450,ChIP-X,20709693,Not Applicable
ZFX,7543,SYPL1,6856,ChIP-X,20709693,Not Applicable
ZFX,7543,PPIB,5479,ChIP-X,20709693,Not Applicable
ZFX,7543,PPP3R1,5534,ChIP-X,20709693,Not Applicable
ZFX,7543,SAC3D1,29901,ChIP-X,20709693,Not Applicable
ZFX,7543,ARHGDIA,396,ChIP-X,20709693,Not Applicable
ZFX,7543,ARFIP2,23647,ChIP-X,20709693,Not Applicable
E2F4,1874,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
E2F4,1874,PPIB,5479,ChIP-X,20709693,Not Applicable
E2F4,1874,PPP3R1,5534,ChIP-X,20709693,Not Applicable
E2F4,1874,SAC3D1,29901,ChIP-X,20709693,Not Applicable
RCOR3,55758,MYO10,4651,ChIP-X,20709693,Not Applicable
RCOR3,55758,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
RCOR3,55758,SYPL1,6856,ChIP-X,20709693,Not Applicable
SIN3B,23309,SYPL1,6856,ChIP-X,20709693,Not Applicable
SIN3B,23309,GNAI2,2771,ChIP-X,20709693,Not Applicable
SIN3B,23309,LMNB2,84823,ChIP-X,20709693,Not Applicable
SIN3B,23309,ARHGDIA,396,ChIP-X,20709693,Not Applicable
REST,5978,BCL6,604,ChIP-X,20709693,Not Applicable
REST,5978,AP3D1,8943,ChIP-X,20709693,Not Applicable
REST,5978,RAB5C,5878,ChIP-X,20709693,Not Applicable
REST,5978,PPP3R1,5534,ChIP-X,20709693,Not Applicable
REST,5978,LMNB2,84823,ChIP-X,20709693,Not Applicable
SETDB1,9869,BCL6,604,ChIP-X,20709693,Not Applicable
SETDB1,9869,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
SETDB1,9869,SAC3D1,29901,ChIP-X,20709693,Not Applicable
SETDB1,9869,PDLIM7,9260,ChIP-X,20709693,Not Applicable
ASH2L,9070,GNAI2,2771,ChIP-X,20709693,Not Applicable
EOMES,8320,NRP1,8829,ChIP-X,20709693,Not Applicable
EOMES,8320,ARHGDIA,396,ChIP-X,20709693,Not Applicable
TFAP2C,7022,MYO10,4651,ChIP-X,20709693,Not Applicable
TFAP2C,7022,BCL6,604,ChIP-X,20709693,Not Applicable
TFAP2C,7022,AP3D1,8943,ChIP-X,20709693,Not Applicable
TFAP2C,7022,GNAI2,2771,ChIP-X,20709693,Not Applicable
TFAP2C,7022,CUL4B,8450,ChIP-X,20709693,Not Applicable
TFAP2C,7022,ARHGDIA,396,ChIP-X,20709693,Not Applicable
FOXP1,27086,MYO10,4651,ChIP-X,20709693,Not Applicable
FOXP1,27086,BCL6,604,ChIP-X,20709693,Not Applicable
FOXP1,27086,GNAI2,2771,ChIP-X,20709693,Not Applicable
FOXP1,27086,PPIB,5479,ChIP-X,20709693,Not Applicable
FOXP1,27086,LMNB2,84823,ChIP-X,20709693,Not Applicable
FOXP1,27086,ARFIP1,27236,ChIP-X,20709693,Not Applicable
FOXP1,27086,PDLIM7,9260,ChIP-X,20709693,Not Applicable
PPARD,5467,MYO10,4651,ChIP-X,20709693,Not Applicable
PPARD,5467,BCL6,604,ChIP-X,20709693,Not Applicable
PPARD,5467,NRP1,8829,ChIP-X,20709693,Not Applicable
PPARD,5467,GNAI2,2771,ChIP-X,20709693,Not Applicable
PPARD,5467,ARHGDIA,396,ChIP-X,20709693,Not Applicable
TET1,80312,AP3D1,8943,ChIP-X,20709693,Not Applicable
TET1,80312,RAB5C,5878,ChIP-X,20709693,Not Applicable
TET1,80312,PPP3R1,5534,ChIP-X,20709693,Not Applicable
TET1,80312,LMNB2,84823,ChIP-X,20709693,Not Applicable
TET1,80312,ARFIP1,27236,ChIP-X,20709693,Not Applicable
TET1,80312,PDLIM7,9260,ChIP-X,20709693,Not Applicable
MYCN,4613,SYPL1,6856,ChIP-X,20709693,Not Applicable
MYCN,4613,ARHGDIA,396,ChIP-X,20709693,Not Applicable
ERG,2078,PPIB,5479,ChIP-X,20709693,Not Applicable
ERG,2078,ARHGDIA,396,ChIP-X,20709693,Not Applicable
GFI1B,8328,SYPL1,6856,ChIP-X,20709693,Not Applicable
GFI1B,8328,PPIB,5479,ChIP-X,20709693,Not Applicable
GFI1B,8328,PPP3R1,5534,ChIP-X,20709693,Not Applicable
TAL1,6886,MYO10,4651,ChIP-X,20709693,Not Applicable
TAL1,6886,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
TAL1,6886,SYPL1,6856,ChIP-X,20709693,Not Applicable
TAL1,6886,GNAI2,2771,ChIP-X,20709693,Not Applicable
TAL1,6886,LMNB2,84823,ChIP-X,20709693,Not Applicable
TAL1,6886,ARHGDIA,396,ChIP-X,20709693,Not Applicable
CNOT3,4849,MYO10,4651,ChIP-X,20709693,Not Applicable
CNOT3,4849,PPIB,5479,ChIP-X,20709693,Not Applicable
CNOT3,4849,LMNB2,84823,ChIP-X,20709693,Not Applicable
CNOT3,4849,ARHGDIA,396,ChIP-X,20709693,Not Applicable
TRIM28,10155,MYO10,4651,ChIP-X,20709693,Not Applicable
TRIM28,10155,BCL6,604,ChIP-X,20709693,Not Applicable
TRIM28,10155,SYPL1,6856,ChIP-X,20709693,Not Applicable
TRIM28,10155,GNAI2,2771,ChIP-X,20709693,Not Applicable
TRIM28,10155,PPIB,5479,ChIP-X,20709693,Not Applicable
TRIM28,10155,SAC3D1,29901,ChIP-X,20709693,Not Applicable
TRIM28,10155,CUL4B,8450,ChIP-X,20709693,Not Applicable
TRIM28,10155,ARHGDIA,396,ChIP-X,20709693,Not Applicable
SOX9,6662,NRP1,8829,ChIP-X,20709693,Not Applicable
SOX9,6662,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
SOX9,6662,GNAI2,2771,ChIP-X,20709693,Not Applicable
SRY,6736,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
SRY,6736,ARHGDIA,396,ChIP-X,20709693,Not Applicable
SRY,6736,METTL7A,25840,ChIP-X,20709693,Not Applicable
FOXO3,2309,AP3D1,8943,ChIP-X,20709693,Not Applicable
FOXO3,2309,ARFIP2,23647,ChIP-X,20709693,Not Applicable
EP300,2033,MYO10,4651,ChIP-X,20709693,Not Applicable
EP300,2033,NRP1,8829,ChIP-X,20709693,Not Applicable
EP300,2033,GNAI2,2771,ChIP-X,20709693,Not Applicable
EP300,2033,PDLIM7,9260,ChIP-X,20709693,Not Applicable
ESR1,2099,BCL6,604,ChIP-X,20709693,Not Applicable
ESR1,2099,PPIB,5479,ChIP-X,20709693,Not Applicable
ESR1,2099,METTL7A,25840,ChIP-X,20709693,Not Applicable
OLIG2,10215,MYO10,4651,ChIP-X,20709693,Not Applicable
OLIG2,10215,NRP1,8829,ChIP-X,20709693,Not Applicable
OLIG2,10215,SYPL1,6856,ChIP-X,20709693,Not Applicable
SMARCA4,6597,MYO10,4651,ChIP-X,20709693,Not Applicable
SMARCA4,6597,BCL6,604,ChIP-X,20709693,Not Applicable
SMARCA4,6597,PPIB,5479,ChIP-X,20709693,Not Applicable
SMARCA4,6597,PPP3R1,5534,ChIP-X,20709693,Not Applicable
YAP1,10413,MYO10,4651,ChIP-X,20709693,Not Applicable
YAP1,10413,ARHGDIA,396,ChIP-X,20709693,Not Applicable
YAP1,10413,PDLIM7,9260,ChIP-X,20709693,Not Applicable
SALL4,57167,BCL6,604,ChIP-X,20709693,Not Applicable
SALL4,57167,PPIB,5479,ChIP-X,20709693,Not Applicable
SALL4,57167,ARFIP2,23647,ChIP-X,20709693,Not Applicable
SOX17,64321,NRP1,8829,ChIP-X,20709693,Not Applicable
SOX17,64321,CUL4B,8450,ChIP-X,20709693,Not Applicable
WT1,7490,NRP1,8829,ChIP-X,20709693,Not Applicable
WT1,7490,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
WT1,7490,PDLIM7,9260,ChIP-X,20709693,Not Applicable
ZNF281,23528,MYO10,4651,ChIP-X,20709693,Not Applicable
ZNF281,23528,NRP1,8829,ChIP-X,20709693,Not Applicable
ZNF281,23528,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
ZNF281,23528,ARHGDIA,396,ChIP-X,20709693,Not Applicable
DMRT1,1761,BCL6,604,ChIP-X,20709693,Not Applicable
DMRT1,1761,NRP1,8829,ChIP-X,20709693,Not Applicable
DMRT1,1761,AP3D1,8943,ChIP-X,20709693,Not Applicable
DMRT1,1761,GNAI2,2771,ChIP-X,20709693,Not Applicable
DMRT1,1761,RAB5C,5878,ChIP-X,20709693,Not Applicable
DMRT1,1761,PPP3R1,5534,ChIP-X,20709693,Not Applicable
DMRT1,1761,CUL4B,8450,ChIP-X,20709693,Not Applicable
DMRT1,1761,METTL7A,25840,ChIP-X,20709693,Not Applicable
TEAD4,7004,MYO10,4651,ChIP-X,20709693,Not Applicable
TEAD4,7004,LMNB2,84823,ChIP-X,20709693,Not Applicable
TEAD4,7004,ARFIP1,27236,ChIP-X,20709693,Not Applicable
PRDM14,63978,MYO10,4651,ChIP-X,20709693,Not Applicable
PRDM14,63978,GNAI2,2771,ChIP-X,20709693,Not Applicable
KLF1,10661,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
KLF1,10661,GNAI2,2771,ChIP-X,20709693,Not Applicable
KLF1,10661,PPP3R1,5534,ChIP-X,20709693,Not Applicable
KLF1,10661,CUL4B,8450,ChIP-X,20709693,Not Applicable
TFCP2L1,29842,SH3BGRL3,83442,ChIP-X,20709693,Not Applicable
TFCP2L1,29842,SYPL1,6856,ChIP-X,20709693,Not Applicable
TFCP2L1,29842,GNAI2,2771,ChIP-X,20709693,Not Applicable
TFCP2L1,29842,RAB5C,5878,ChIP-X,20709693,Not Applicable
ATF3,467,BCL6,604,ChIP-X,20709693,Not Applicable
ATF3,467,AP3D1,8943,ChIP-X,20709693,Not Applicable
SMAD2,4087,MYO10,4651,ChIP-X,20709693,Not Applicable
SMAD3,4088,MYO10,4651,ChIP-X,20709693,Not Applicable
NR3C1,2908,BCL6,604,ChIP-X,20709693,Not Applicable
NR3C1,2908,NRP1,8829,ChIP-X,20709693,Not Applicable
NR3C1,2908,PPP3R1,5534,ChIP-X,20709693,Not Applicable
RUNX2,860,BCL6,604,ChIP-X,20709693,Not Applicable
RUNX2,860,NRP1,8829,ChIP-X,20709693,Not Applicable
RUNX2,860,METTL7A,25840,ChIP-X,20709693,Not Applicable
CUX1,1523,SYPL1,6856,ChIP-X,20709693,Not Applicable
CUX1,1523,GNAI2,2771,ChIP-X,20709693,Not Applicable
CUX1,1523,PPIB,5479,ChIP-X,20709693,Not Applicable
SCLY,51540,GNAI2,2771,ChIP-X,20709693,Not Applicable
CCND1,595,NRP1,8829,ChIP-X,20709693,Not Applicable
CCND1,595,SYPL1,6856,ChIP-X,20709693,Not Applicable
HOXB4,3214,GNAI2,2771,ChIP-X,20709693,Not Applicable
HOXB4,3214,CUL4B,8450,ChIP-X,20709693,Not Applicable
HOXB4,3214,METTL7A,25840,ChIP-X,20709693,Not Applicable
MYBL2,4605,BCL6,604,ChIP-X,20709693,Not Applicable
MYBL2,4605,SAC3D1,29901,ChIP-X,20709693,Not Applicable
MYBL2,4605,CUL4B,8450,ChIP-X,20709693,Not Applicable
MYBL2,4605,LMNB2,84823,ChIP-X,20709693,Not Applicable
CHD1,1105,CUL4B,8450,ChIP-X,20709693,Not Applicable
YY1,7528,MYO10,4651,ChIP-X,20709693,Not Applicable
YY1,7528,AP3D1,8943,ChIP-X,20709693,Not Applicable
YY1,7528,GNAI2,2771,ChIP-X,20709693,Not Applicable
ZFP42,132625,AP3D1,8943,ChIP-X,20709693,Not Applicable
MECOM,2122,SYPL1,6856,ChIP-X,20709693,Not Applicable
MECOM,2122,RAB5C,5878,ChIP-X,20709693,Not Applicable
MECOM,2122,ARHGDIA,396,ChIP-X,20709693,Not Applicable
